seed,condition,training_blocks,p_choose_A,value_A,value_B
16,nonselective_reward,10,0.49927255878504817,0.3464184627380935,0.3470004161206588
16,nonselective_reward,11,0.499246247546539,0.3734187162262712,0.3740217186458289
16,nonselective_reward,12,0.49922533281389475,0.39927177140230197,0.3998915056470642
16,nonselective_reward,13,0.49920925815139644,0.4240287837514052,0.4246613777576801
16,nonselective_reward,14,0.499197516082255,0.4477384495632568,0.4483804372486898
16,nonselective_reward,15,0.4991896440368051,0.470447136677141,0.47109542201531585
16,nonselective_reward,16,0.49918522062689263,0.49219900745891065,0.4928508315343616
16,nonselective_reward,17,0.49918386222055366,0.5130361345194995,0.5136890453229122
16,nonselective_reward,18,0.4991852197931044,0.5329986096487235,0.5336504343912067
16,nonselective_reward,19,0.49918897603266915,0.5521246464047941,0.5527734661476826
16,nonselective_reward,20,0.49919484267988956,0.5704506767690876,0.5710948031819406
16,nonselective_reward,21,0.4992025580831645,0.5880114422471232,0.5886493963215036
16,nonselective_reward,22,0.4992118849522518,0.6048400797702116,0.6054705723305637
16,nonselective_reward,23,0.49922260829440124,0.6209682027276795,0.6215901165932869
16,nonselective_reward,24,0.4992345335184588,0.6364259774368237,0.637038351100475
16,nonselective_reward,25,0.4992474846935239,0.6512421953366512,0.6518442080363754
16,nonselective_reward,26,0.49926130294980414,0.6654443411718972,0.6660352992420142
16,nonselective_reward,27,0.4992758450102941,0.6790586574156743,0.6796379818125032
16,nonselective_reward,28,0.4992909818428006,0.6921102051622734,0.6926774200682235
16,nonselective_reward,29,0.4993065974226706,0.7046229217060194,0.7051776441235024
16,nonselective_reward,30,0.49932258759734366,0.716619675007597,0.7171616052613023
16,nonselective_reward,31,0.4993388590445476,0.7281223152357977,0.7286512283084154
16,nonselective_reward,32,0.49935532831661655,0.7391517235601557,0.739667461192651
16,nonselective_reward,33,0.49937192096399646,0.7497278583583302,0.7502303218514178
16,nonselective_reward,34,0.4993885707315612,0.7598697989913162,0.7603589426498865
16,nonselective_reward,35,0.4994052188218685,0.7695957872895449,0.7700716124564904
16,nonselective_reward,36,0.4994218132199477,0.7789232668836267,0.7793858165138423
16,nonselective_reward,37,0.4994383080746446,0.7878689205048292,0.7883182742341404
16,nonselective_reward,38,0.4994546631319469,0.796448705372334,0.7968849750397675
16,nonselective_reward,39,0.49947084321607327,0.8046778867768234,0.8051012123620103
16,nonselective_reward,40,0.49948681775444786,0.8125710699629735,0.8129816159035749
17,reward_A,0,0.5,0.0,0.0
17,reward_A,1,0.5916180390810337,0.08000000000000007,0.005868338557993735
17,reward_A,2,0.6707687275934989,0.15359999999999996,0.011267210031348118
17,reward_A,3,0.7360210086777896,0.22131199999999995,0.01623417178683384
17,reward_A,4,0.7881844549602579,0.2836070399999999,0.02080377660188104
17,reward_A,5,0.8291412477302879,0.34091847679999987,0.02500781303172417
17,reward_A,6,0.8610271396882314,0.3936449986559998,0.028875526547179953
17,reward_A,7,0.8858058655002174,0.4421533987635199,0.032433822981399296
17,reward_A,8,0.9051125935948394,0.48678112686243824,0.035707455700881074
17,reward_A,9,0.9202388854110949,0.5278386367134431,0.038719197802804195
17,reward_A,10,0.9321761392663367,0.5656115457763677,0.04149000053657381
17,reward_A,11,0.9416743424994178,0.6003626221142583,0.044039139051641474
17,reward_A,12,0.9492974668362166,0.6323336123451175,0.046384346485503825
17,reward_A,13,0.9554693483224654,0.6617469233575082,0.04854193732465728
17,reward_A,14,0.9605094054292284,0.6888071694889075,0.05052692089667854
17,reward_A,15,0.9646595639716357,0.7137025959297949,0.05235310578293795
17,reward_A,16,0.968104217769153,0.7366063882554112,0.05403319587829669
17,reward_A,17,0.9709849129338327,0.7576778771949784,0.05557887876602663
17,reward_A,18,0.9734111267821904,0.7770636470193801,0.0570009070227383
17,reward_A,19,0.975468190079668,0.7948985552578297,0.05830917301891292
17,reward_A,20,0.9772231300909603,0.8113066708372033,0.05951277773539365
17,reward_A,21,0.9787290013953366,0.826402137170227,0.06062009407455582
17,reward_A,22,0.9800281146081876,0.8402899661966089,0.06163882510658525
17,reward_A,23,0.9811544588646368,0.8530667689008802,0.06257605765605201
17,reward_A,24,0.9821355315779745,0.8648214273888097,0.06343831160156166
17,reward_A,25,0.9829937299619664,0.875635713197705,0.06423158523143035
17,reward_A,26,0.9837474165488685,0.8855848561418885,0.06496139697090975
17,reward_A,27,0.9844117406404936,0.8947380676505374,0.0656328237712307
17,reward_A,28,0.9849992758450397,0.9031590222384944,0.06625053642752599
17,reward_A,29,0.9855205181214801,0.9109063004594149,0.06681883207131756
17,reward_A,30,0.9859842773377175,0.9180337964226617,0.06734166406360598
17,reward_A,31,0.9863979870196249,0.9245910927088488,0.06782266949651128
17,reward_A,32,0.9867679508561525,0.9306238052921408,0.06826519449478408
17,reward_A,33,0.9870995400141637,0.9361739008687696,0.06867231749319502
17,reward_A,34,0.987397351966581,0.941279988799268,0.0690468706517331
17,reward_A,35,0.9876653390348531,0.9459775896953265,0.06939145955758819
17,reward_A,36,0.9879069129661631,0.9502993825197005,0.06970848135097485
17,reward_A,37,0.9881250304442901,0.9542754319181244,0.07000014140089061
17,reward_A,38,0.9883222633523377,0.9579333973646744,0.07026846864681313
17,reward_A,39,0.9885008567793105,0.9612987255755004,0.07051532971306163
17,reward_A,40,0.9886627771273179,0.9643948275294605,0.07074244189401058
17,reward_B,0,0.5,0.0,0.0
17,reward_B,1,0.4089020602427313,0.0062987886944818605,0.07999999999999985
17,reward_B,2,0.33014448928362494,0.012093674293405132,0.15359999999999985
17,reward_B,3,0.26513744013728185,0.017424969044414595,0.22131200000000006
17,reward_B,4,0.21309215857905975,0.022329760215343386,0.2836070399999999
17,reward_B,5,0.17216200648841637,0.02684216809259765,0.34091847679999987
17,reward_B,6,0.14024493913482122,0.030993583339671615,0.3936449986559998
17,reward_B,7,0.11540292413162193,0.03481288536697991,0.4421533987635198
17,reward_B,8,0.09601811775495571,0.03832664323210322,0.48678112686243824
17,reward_B,9,0.08080966172903128,0.04155930046801681,0.5278386367134431
17,reward_B,10,0.06879226941238675,0.044533345125057355,0.5656115457763677
17,reward_B,11,0.05921912064440004,0.04726946620953443,0.6003626221142583
17,reward_B,12,0.05152762591421159,0.049786697607253516,0.6323336123451175
17,reward_B,13,0.045294302783486326,0.05210255049315504,0.6617469233575082
17,reward_B,14,0.040199527815841414,0.05423313514818462,0.6888071694889074
17,reward_B,15,0.03600089334922219,0.056193273030811675,0.7137025959297949
17,reward_B,16,0.03251341009002356,0.05799659988282857,0.7366063882554112
17,reward_B,17,0.029594913812467746,0.059655660586684256,0.7576778771949784
17,reward_B,18,0.027135334367115013,0.06118199643423139,0.7770636470193801
17,reward_B,19,0.025048796264804864,0.06258622541397452,0.7948985552578297
17,reward_B,20,0.023267784222039532,0.06387811607533855,0.8113066708372033
17,reward_B,21,0.02173881316871775,0.06506665548379309,0.826402137170227
17,reward_B,22,0.020419196361033592,0.06616011173957137,0.8402899661966088
17,reward_B,23,0.01927461791892891,0.0671660914948875,0.8530667689008802
17,reward_B,24,0.01827729749296649,0.0680915928697784,0.8648214273888097
17,reward_B,25,0.017404593225231264,0.06894305413467805,0.875635713197705
17,reward_B,26,0.01663793109838104,0.06972639849838558,0.8855848561418885
17,reward_B,27,0.01596197887461533,0.07044707531299665,0.8947380676505374
17,reward_B,28,0.015364004507570011,0.07111009798243872,0.9031590222384944
17,reward_B,29,0.014833374586558267,0.07172007883832543,0.9109063004594149
17,reward_B,30,0.014361159761969318,0.07228126122574108,0.9180337964226617
17,reward_B,31,0.013939822419517673,0.07279754902216384,0.9245910927088488
17,reward_B,32,0.013562967981542214,0.07327253379487253,0.9306238052921408
17,reward_B,33,0.013225145728127961,0.07370951978576457,0.9361739008687696
17,reward_B,34,0.012921688386038391,0.0741115468973852,0.941279988799268
17,reward_B,35,0.012648582241838959,0.07448141184007617,0.9459775896953265
17,reward_B,36,0.012402361421962719,0.07482168758735186,0.9502993825197005
17,reward_B,37,0.012180021409336581,0.07513474127484554,0.9542754319181244
17,reward_B,38,0.011978947951672128,0.07542275066733983,0.9579333973646744
17,reward_B,39,0.011796858346943061,0.07568771930843454,0.9612987255755004
17,reward_B,40,0.011631752730344105,0.07593149045824155,0.9643948275294605
17,no_reward,0,0.5,0.0,0.0
17,no_reward,1,0.5,0.0,0.0
17,no_reward,2,0.5,0.0,0.0
17,no_reward,3,0.5,0.0,0.0
17,no_reward,4,0.5,0.0,0.0
17,no_reward,5,0.5,0.0,0.0
17,no_reward,6,0.5,0.0,0.0
17,no_reward,7,0.5,0.0,0.0
17,no_reward,8,0.5,0.0,0.0
17,no_reward,9,0.5,0.0,0.0
17,no_reward,10,0.5,0.0,0.0
17,no_reward,11,0.5,0.0,0.0
17,no_reward,12,0.5,0.0,0.0
17,no_reward,13,0.5,0.0,0.0
17,no_reward,14,0.5,0.0,0.0
17,no_reward,15,0.5,0.0,0.0
17,no_reward,16,0.5,0.0,0.0
17,no_reward,17,0.5,0.0,0.0
17,no_reward,18,0.5,0.0,0.0
17,no_reward,19,0.5,0.0,0.0
17,no_reward,20,0.5,0.0,0.0
17,no_reward,21,0.5,0.0,0.0
17,no_reward,22,0.5,0.0,0.0
17,no_reward,23,0.5,0.0,0.0
17,no_reward,24,0.5,0.0,0.0
17,no_reward,25,0.5,0.0,0.0
17,no_reward,26,0.5,0.0,0.0
17,no_reward,27,0.5,0.0,0.0
17,no_reward,28,0.5,0.0,0.0
17,no_reward,29,0.5,0.0,0.0
17,no_reward,30,0.5,0.0,0.0
17,no_reward,31,0.5,0.0,0.0
17,no_reward,32,0.5,0.0,0.0
17,no_reward,33,0.5,0.0,0.0
17,no_reward,34,0.5,0.0,0.0
17,no_reward,35,0.5,0.0,0.0
17,no_reward,36,0.5,0.0,0.0
17,no_reward,37,0.5,0.0,0.0
17,no_reward,38,0.5,0.0,0.0
17,no_reward,39,0.5,0.0,0.0
17,no_reward,40,0.5,0.0,0.0
17,frozen,0,0.5,0.0,0.0
17,frozen,1,0.5,0.0,0.0
17,frozen,2,0.5,0.0,0.0
17,frozen,3,0.5,0.0,0.0
17,frozen,4,0.5,0.0,0.0
17,frozen,5,0.5,0.0,0.0
17,frozen,6,0.5,0.0,0.0
17,frozen,7,0.5,0.0,0.0
17,frozen,8,0.5,0.0,0.0
17,frozen,9,0.5,0.0,0.0
17,frozen,10,0.5,0.0,0.0
17,frozen,11,0.5,0.0,0.0
17,frozen,12,0.5,0.0,0.0
17,frozen,13,0.5,0.0,0.0
17,frozen,14,0.5,0.0,0.0
17,frozen,15,0.5,0.0,0.0
17,frozen,16,0.5,0.0,0.0
17,frozen,17,0.5,0.0,0.0
17,frozen,18,0.5,0.0,0.0
17,frozen,19,0.5,0.0,0.0
17,frozen,20,0.5,0.0,0.0
17,frozen,21,0.5,0.0,0.0
17,frozen,22,0.5,0.0,0.0
17,frozen,23,0.5,0.0,0.0
17,frozen,24,0.5,0.0,0.0
17,frozen,25,0.5,0.0,0.0
17,frozen,26,0.5,0.0,0.0
17,frozen,27,0.5,0.0,0.0
17,frozen,28,0.5,0.0,0.0
17,frozen,29,0.5,0.0,0.0
17,frozen,30,0.5,0.0,0.0
17,frozen,31,0.5,0.0,0.0
17,frozen,32,0.5,0.0,0.0
17,frozen,33,0.5,0.0,0.0
17,frozen,34,0.5,0.0,0.0
17,frozen,35,0.5,0.0,0.0
17,frozen,36,0.5,0.0,0.0
17,frozen,37,0.5,0.0,0.0
17,frozen,38,0.5,0.0,0.0
17,frozen,39,0.5,0.0,0.0
17,frozen,40,0.5,0.0,0.0
17,nonselective_reward,0,0.5,0.0,0.0
17,nonselective_reward,1,0.5002582700589228,0.043023418573351235,0.04281680250783704
17,nonselective_reward,2,0.5004859608330713,0.08408886438761765,0.08370009559874614
17,nonselective_reward,3,0.5006858829220343,0.12329323997682928,0.12274453329502699
17,nonselective_reward,4,0.5008606100867272,0.16072811481755833,0.1600396260682707
17,nonselective_reward,5,0.5010124984608283,0.196480052876578,0.1956700530007489
17,nonselective_reward,6,0.5011437042356199,0.2306309181013414,0.22971595311707182
17,nonselective_reward,7,0.5012561999372066,0.26325815943767217,0.2622531973734118
17,nonselective_reward,8,0.5013517894061609,0.29443507684061565,0.29335364268082575
17,nonselective_reward,9,0.5014321215813776,0.3242310696350541,0.3230853692368789
17,nonselective_reward,10,0.5014987031821498,0.3527118684816587,0.35151290234524846
17,nonselective_reward,11,0.5015529103752704,0.37993975211044995,0.3786974198156602
17,nonselective_reward,12,0.5015959995072629,0.4059737498980336,0.4046969459558203
17,nonselective_reward,13,0.5016291169756452,0.43086983128494905,0.4295665330924435
17,nonselective_reward,14,0.501653308307361,0.45468108295597354,0.45335843148957333
17,nonselective_reward,15,0.5016695265072062,0.4774578746382392,0.476122248468705
17,nonselective_reward,16,0.501678639734149,0.49924801430917465,0.49790509747635614
17,nonselective_reward,17,0.5016814383589064,0.5200968935482058,0.5187517377903035
17,nonselective_reward,18,0.5016786414519416,0.540047623712462,0.5387047055053937
17,nonselective_reward,19,0.501670902747177,0.5591411635671031,0.5578044363933067
17,nonselective_reward,20,0.5016588161231466,0.5774164389549925,0.576089381187626
17,nonselective_reward,21,0.5016429206400266,0.5949104550480093,0.5935961138057686
17,nonselective_reward,22,0.5016237051679401,0.6116584016830501,0.6103594329825184
17,nonselective_reward,23,0.5016016126391343,0.6276937522494715,0.6264124577558464
17,nonselective_reward,24,0.5015770439540631,0.6430483565611506,0.6417867172141791
17,nonselective_reward,25,0.501550361569016,0.6577525281152724,0.6565122348851229
17,nonselective_reward,26,0.5015218927907581,0.6718351261112105,0.6706176081186432
17,nonselective_reward,27,0.5014919328016226,0.6853236325762601,0.684130082792715
17,nonselective_reward,28,0.5014607474366458,0.6982442249203631,0.6970756236463167
17,nonselective_reward,29,0.5014285757326153,0.710621844219165,0.709478980523214
17,nonselective_reward,30,0.5013956322673363,0.7224802595036386,0.7213637507901317
17,nonselective_reward,31,0.5013621093059559,0.7338421283149592,0.7327524381745256
17,nonselective_reward,32,0.5013281787698642,0.744729053765216,0.7436665082501295
17,nonselective_reward,33,0.5012939940424433,0.7551616383277667,0.7541264407826664
17,nonselective_reward,34,0.5012596916248111,0.7651595345655038,0.7641517791334786
17,nonselective_reward,35,0.5012253926536582,0.7747414929908968,0.7737611769052604
17,nonselective_reward,36,0.501191204292317,0.7839254072383259,0.7829724420015004
17,nonselective_reward,37,0.501157221005307,0.7927283567168399,0.7918025782595708
17,nonselective_reward,38,0.5011235257257975,0.8011666468999985,0.8002678248065689
17,nonselective_reward,39,0.5010901909246657,0.8092558473988072,0.8083836932769805
17,nonselective_reward,40,0.5010572795891403,0.8170108279538784,0.8161650030219019
18,reward_A,0,0.5,0.0,0.0
18,reward_A,1,0.5912079442649765,0.08000000000000007,0.006207759699624726
18,reward_A,2,0.6700487394380886,0.15359999999999996,0.011918898623279217
18,reward_A,3,0.735107812361234,0.22131199999999995,0.017173146433041464
18,reward_A,4,0.7871782789854499,0.2836070399999997,0.022007054418022642
18,reward_A,5,0.8281142527244377,0.34091847679999987,0.026454249764205406
18,reward_A,6,0.8600248823276391,0.3936449986559999,0.03054566948269344
18,reward_A,7,0.8848536275415387,0.4421533987635199,0.03430977562370263
18,reward_A,8,0.9042219979206827,0.48678112686243824,0.03777275327343099
18,reward_A,9,0.9194131217538534,0.5278386367134432,0.04095869271118102
18,reward_A,10,0.9314135856995877,0.5656115457763677,0.04388975699391118
18,reward_A,11,0.9409708865578481,0.6003626221142582,0.046586336134022854
18,reward_A,12,0.9486479117270163,0.6323336123451175,0.04906718894292539
18,reward_A,13,0.9548682226889358,0.6617469233575082,0.05134957352711589
18,reward_A,14,0.9599514026580692,0.6888071694889075,0.053449367344571064
18,reward_A,15,0.9641397596148094,0.7137025959297949,0.055381177656629976
18,reward_A,16,0.967618158456788,0.7366063882554112,0.05715844314372431
18,reward_A,17,0.9705286337242862,0.7576778771949784,0.05879352739185073
18,reward_A,18,0.972981130867805,0.7770636470193801,0.06029780490012737
18,reward_A,19,0.975061410597915,0.7948985552578297,0.06168174020774164
18,reward_A,20,0.9768368852350733,0.8113066708372033,0.06295496069074691
18,reward_A,21,0.9783609489315162,0.826402137170227,0.06412632353511172
18,reward_A,22,0.9796762089283608,0.8402899661966088,0.06520397735192729
18,reward_A,23,0.9808169119929634,0.8530667689008802,0.06619541886339775
18,reward_A,24,0.9818107785924853,0.8648214273888097,0.06710754505395033
18,reward_A,25,0.9826803987797178,0.875635713197705,0.06794670114925883
18,reward_A,26,0.9834443017677191,0.8855848561418885,0.06871872475694285
18,reward_A,27,0.9841177810221701,0.8947380676505374,0.06942898647601181
18,reward_A,28,0.9847135349968754,0.9031590222384944,0.07008242725755542
18,reward_A,29,0.9852421679496507,0.9109063004594149,0.07068359277657554
18,reward_A,30,0.9857125838807113,0.9180337964226617,0.071236665054074
18,reward_A,31,0.9861322983145131,0.9245910927088488,0.07174549154937271
18,reward_A,32,0.9865076865350927,0.9306238052921408,0.0722136119250475
18,reward_A,33,0.9868441823709553,0.9361739008687696,0.07264428267066825
18,reward_A,34,0.9871464382713956,0.941279988799268,0.07304049975663918
18,reward_A,35,0.987418454908929,0.9459775896953265,0.07340501947573264
18,reward_A,36,0.9876636866573496,0.9502993825197005,0.07374037761729868
18,reward_A,37,0.9878851278691766,0.9542754319181244,0.07404890710753931
18,reward_A,38,0.9880853837917632,0.9579333973646744,0.07433275423856056
18,reward_A,39,0.9882667291318126,0.9612987255755004,0.07459389359910029
18,reward_A,40,0.9884311566400037,0.9643948275294605,0.07483414181079684
18,reward_B,0,0.5,0.0,0.0
18,reward_B,1,0.40937934684566535,0.006693657219973059,0.08000000000000007
18,reward_B,2,0.3309833466841638,0.012851821862348123,0.1536000000000003
18,reward_B,3,0.26620298332831377,0.018517333333333386,0.22131200000000006
18,reward_B,4,0.21426817153040426,0.023729603886639694,0.28360704000000014
18,reward_B,5,0.17336444464100406,0.02852489279568149,0.3409184768000001
18,reward_B,6,0.14142042197145877,0.032936558592000065,0.3936449986559999
18,reward_B,7,0.11652156309486357,0.03699529112461297,0.44215339876352
18,reward_B,8,0.09706593799234214,0.040729325054617016,0.48678112686243835
18,reward_B,9,0.08178257540618555,0.0441646362702206,0.5278386367134431
18,reward_B,10,0.06969187451933477,0.04732512258857602,0.5656115457763677
18,reward_B,11,0.06004999284685264,0.05023277000146298,0.6003626221142584
18,reward_B,12,0.052295667806768274,0.052907805621318915,0.6323336123451176
18,reward_B,13,0.046005786457455324,0.05536883839158635,0.6617469233575082
18,reward_B,14,0.04086057044044948,0.05763298854023258,0.6888071694889075
18,reward_B,15,0.03661719361371208,0.059716006676987066,0.7137025959297949
18,reward_B,16,0.03309013672698724,0.06163238336280097,0.7366063882554112
18,reward_B,17,0.030136679515872473,0.06339544991374979,0.7576778771949784
18,reward_B,18,0.027646215168691306,0.06501747114062295,0.7770636470193801
18,reward_B,19,0.025532372973513517,0.06650973066934618,0.7948985552578297
18,reward_B,20,0.02372719256803891,0.06788260943577151,0.8113066708372033
18,reward_B,21,0.022176795291255796,0.06914565790088278,0.826402137170227
18,reward_B,22,0.02083814981090677,0.07030766248878506,0.8402899661966089
18,reward_B,23,0.019676640388241743,0.07137670670965535,0.8530667689008802
18,reward_B,24,0.018664226636873546,0.07236022739285586,0.8648214273888097
18,reward_B,25,0.01777804156558471,0.07326506642140052,0.875635713197705
18,reward_B,26,0.016999316316698473,0.07409751832766143,0.8855848561418885
18,reward_B,27,0.01631254994263032,0.07486337408142152,0.8947380676505374
18,reward_B,28,0.015704864145793442,0.07556796137488075,0.9031590222384944
18,reward_B,29,0.015165498530713988,0.07621618168486344,0.9109063004594149
18,reward_B,30,0.014685413280607552,0.07681254437004736,0.9180337964226617
18,reward_B,31,0.014256974478807537,0.07736119804041641,0.9245910927088488
18,reward_B,32,0.01387370340363465,0.07786595941715635,0.9306238052921408
18,reward_B,33,0.01353007564198624,0.07833033988375693,0.9361739008687696
18,reward_B,34,0.013221359226354657,0.07875756991302929,0.941279988799268
18,reward_B,35,0.012943483513369963,0.07915062153995989,0.9459775896953265
18,reward_B,36,0.012692932413388104,0.07951222903673616,0.9502993825197005
18,reward_B,37,0.01246665701225909,0.07984490793377019,0.9542754319181244
18,reward_B,38,0.012262003716167149,0.08015097251904157,0.9579333973646744
18,reward_B,39,0.012076654884596937,0.08043255193749133,0.9612987255755004
18,reward_B,40,0.011908579558480773,0.08069160500246508,0.9643948275294605
18,no_reward,0,0.5,0.0,0.0
18,no_reward,1,0.5,0.0,0.0
18,no_reward,2,0.5,0.0,0.0
18,no_reward,3,0.5,0.0,0.0
18,no_reward,4,0.5,0.0,0.0
18,no_reward,5,0.5,0.0,0.0
18,no_reward,6,0.5,0.0,0.0
18,no_reward,7,0.5,0.0,0.0
18,no_reward,8,0.5,0.0,0.0
18,no_reward,9,0.5,0.0,0.0
18,no_reward,10,0.5,0.0,0.0
18,no_reward,11,0.5,0.0,0.0
18,no_reward,12,0.5,0.0,0.0
18,no_reward,13,0.5,0.0,0.0
18,no_reward,14,0.5,0.0,0.0
18,no_reward,15,0.5,0.0,0.0
18,no_reward,16,0.5,0.0,0.0
18,no_reward,17,0.5,0.0,0.0
18,no_reward,18,0.5,0.0,0.0
18,no_reward,19,0.5,0.0,0.0
18,no_reward,20,0.5,0.0,0.0
18,no_reward,21,0.5,0.0,0.0
18,no_reward,22,0.5,0.0,0.0
18,no_reward,23,0.5,0.0,0.0
18,no_reward,24,0.5,0.0,0.0
18,no_reward,25,0.5,0.0,0.0
18,no_reward,26,0.5,0.0,0.0
18,no_reward,27,0.5,0.0,0.0
18,no_reward,28,0.5,0.0,0.0
18,no_reward,29,0.5,0.0,0.0
18,no_reward,30,0.5,0.0,0.0
18,no_reward,31,0.5,0.0,0.0
18,no_reward,32,0.5,0.0,0.0
18,no_reward,33,0.5,0.0,0.0
18,no_reward,34,0.5,0.0,0.0
18,no_reward,35,0.5,0.0,0.0
18,no_reward,36,0.5,0.0,0.0
18,no_reward,37,0.5,0.0,0.0
18,no_reward,38,0.5,0.0,0.0
18,no_reward,39,0.5,0.0,0.0
18,no_reward,40,0.5,0.0,0.0
18,frozen,0,0.5,0.0,0.0
18,frozen,1,0.5,0.0,0.0
18,frozen,2,0.5,0.0,0.0
18,frozen,3,0.5,0.0,0.0
18,frozen,4,0.5,0.0,0.0
18,frozen,5,0.5,0.0,0.0
18,frozen,6,0.5,0.0,0.0
18,frozen,7,0.5,0.0,0.0
18,frozen,8,0.5,0.0,0.0
18,frozen,9,0.5,0.0,0.0
18,frozen,10,0.5,0.0,0.0
18,frozen,11,0.5,0.0,0.0
18,frozen,12,0.5,0.0,0.0
18,frozen,13,0.5,0.0,0.0
18,frozen,14,0.5,0.0,0.0
18,frozen,15,0.5,0.0,0.0
18,frozen,16,0.5,0.0,0.0
18,frozen,17,0.5,0.0,0.0
18,frozen,18,0.5,0.0,0.0
18,frozen,19,0.5,0.0,0.0
18,frozen,20,0.5,0.0,0.0
18,frozen,21,0.5,0.0,0.0
18,frozen,22,0.5,0.0,0.0
18,frozen,23,0.5,0.0,0.0
18,frozen,24,0.5,0.0,0.0
18,frozen,25,0.5,0.0,0.0
18,frozen,26,0.5,0.0,0.0
18,frozen,27,0.5,0.0,0.0
18,frozen,28,0.5,0.0,0.0
18,frozen,29,0.5,0.0,0.0
18,frozen,30,0.5,0.0,0.0
18,frozen,31,0.5,0.0,0.0
18,frozen,32,0.5,0.0,0.0
18,frozen,33,0.5,0.0,0.0
18,frozen,34,0.5,0.0,0.0
18,frozen,35,0.5,0.0,0.0
18,frozen,36,0.5,0.0,0.0
18,frozen,37,0.5,0.0,0.0
18,frozen,38,0.5,0.0,0.0
18,frozen,39,0.5,0.0,0.0
18,frozen,40,0.5,0.0,0.0
18,nonselective_reward,0,0.5,0.0,0.0
18,nonselective_reward,1,0.50029153847917,0.04321295546558701,0.042979724655819895
18,nonselective_reward,2,0.5005485586444786,0.08444549700404869,0.0840066499123906
18,nonselective_reward,3,0.500774233123636,0.12379658979601649,0.12317720280206279
18,nonselective_reward,4,0.500971467211742,0.16135969212281043,0.16058251737547247
18,nonselective_reward,5,0.5011429205507663,0.1972230970285116,0.19630875899540312
18,nonselective_reward,6,0.5012910270881893,0.23147025079888073,0.2304374268330448
18,nonselective_reward,7,0.501418013448336,0.26418004993055677,0.2630456361304997
18,nonselective_reward,8,0.5015259158401144,0.29542711813853684,0.29420638167658775
18,nonselective_reward,9,0.501616595615669,0.32528206483411015,0.32398878383511376
18,nonselective_reward,10,0.5016917535857968,0.35381172639844505,0.3524583183651323
18,nonselective_reward,11,0.50175294318994,0.381079391478243,0.37967703118069007
18,nonselective_reward,12,0.5018015826110539,0.40714501143860715,0.40570373911249247
18,nonselective_reward,13,0.5018389659186755,0.4320653970239885,0.43059421765538686
18,nonselective_reward,14,0.501866273317068,0.4558944022001892,0.4544013766129458
18,nonselective_reward,15,0.5018845805693177,0.4786830960784606,0.4771754244833625
18,nonselective_reward,16,0.501894867662726,0.5004799237562448,0.4989640223688636
18,nonselective_reward,17,0.5018980267757212,0.5213308568476773,0.5198124281335417
18,nonselective_reward,18,0.5018948696017862,0.5412795344201846,0.539763631481533
18,nonselective_reward,19,0.5018861340815284,0.5603673950010328,0.5588584805784953
18,nonselective_reward,20,0.5018724905899996,0.5786338002691668,0.5771358007940512
18,nonselective_reward,21,0.5018545476226521,0.5961161510028306,0.5946325061009913
18,nonselective_reward,22,0.5018328570198927,0.6128499958119843,0.6113837036282994
18,nonselective_reward,23,0.5018079187670436,0.6288691331461894,0.6274227918292417
18,nonselective_reward,24,0.5017801854036041,0.6442057070331583,0.6427815526926137
18,nonselective_reward,25,0.5017500660730263,0.6588902969703636,0.6574902383945863
18,nonselective_reward,26,0.5017179302417514,0.6729520023617478,0.6715776527602011
18,nonselective_reward,27,0.501684111113968,0.6864185218634931,0.6850712278773219
18,nonselective_reward,28,0.5016489087664691,0.6993162279768252,0.6979970961815194
18,nonselective_reward,29,0.5016125930260344,0.711670237201775,0.7103801583078767
18,nonselective_reward,30,0.50157540611001,0.7235044760435554,0.7222441469848481
18,nonselective_reward,31,0.5015375650490892,0.7348417431426042,0.7336116872260126
18,nonselective_reward,32,0.5014992639098153,0.745703767780253,0.7445043530576787
18,nonselective_reward,33,0.5014606758329169,0.756111264994309,0.7549427210037347
18,nonselective_reward,34,0.5014219549023162,0.7660839875224619,0.7649464205337888
18,nonselective_reward,35,0.5013832378584683,0.7756407747762594,0.7745341816664169
18,nonselective_reward,36,0.5013446456686006,0.7847995990343367,0.7837238799061478
18,nonselective_reward,37,0.5013062849654258,0.7935776090305594,0.7925325786805887
18,nonselective_reward,38,0.5012682493649755,0.8019911711006577,0.8009765694327501
18,nonselective_reward,39,0.5012306206733561,0.8100559080397365,0.8090714095131132
18,nonselective_reward,40,0.5011934699914463,0.8177867358126566,0.8168319580062202
19,reward_A,0,0.5,0.0,0.0
19,reward_A,1,0.5923249331775692,0.07999999999999996,0.005283018867924372
19,reward_A,2,0.6720084389520671,0.15359999999999985,0.010143396226415025
19,reward_A,3,0.7375910324871656,0.22131199999999984,0.014614943396226265
19,reward_A,4,0.7899113875980353,0.2836070399999998,0.018728766792452722
19,reward_A,5,0.8309008103830288,0.34091847679999976,0.02251348431698108
19,reward_A,6,0.8627413544190262,0.3936449986559998,0.025995424439546944
19,reward_A,7,0.88743185333657,0.4421533987635199,0.029198809352307897
19,reward_A,8,0.9066309889698917,0.48678112686243813,0.03214592347204781
19,reward_A,9,0.9216447477766732,0.5278386367134431,0.03485726846220838
19,reward_A,10,0.933472692024585,0.5656115457763675,0.03735170585315628
19,reward_A,11,0.9428689833653687,0.6003626221142582,0.03964658825282841
